prompt,content_word,style_word,seed,use_quantile,iou_threshold,iou_baseline_mean,iou_baseline_std,support_a_baseline,support_b_baseline,support_intersection_baseline,support_union_baseline,iou_baseline_cs_mean,iou_baseline_cs_std,support_a_baseline_cs,support_b_baseline_cs,support_intersection_baseline_cs,support_union_baseline_cs,iou_score,support_content,support_style,support_intersection,support_union
motorcycle . Expressionism,motorcycle,Expressionism,339,True,0.4,0.37939439713954926,0.07399474084377289,0.6000008583068848,0.6000003814697266,0.327542781829834,0.8724584579467773,0.45338913798332214,0.0,0.6000003814697266,0.6000003814697266,0.3743438720703125,0.8256568908691406,0.2804381847381592,0.600001335144043,0.6000003814697266,0.2628211975097656,0.9371805191040039
motorcycle . Expressionism,motorcycle,Expressionism,339,False,0.5,0.12266308441758156,0.030903872102499008,0.5054874420166016,0.43752002716064453,0.10072898864746094,0.8422784805297852,0.15356695652008057,0.0,0.7499074935913086,0.12513256072998047,0.11648845672607422,0.7585515975952148,0.0,0.26106739044189453,0.12513256072998047,0.0,0.386199951171875
motorcycle . Expressionism,motorcycle,Expressionism,339,True,0.5,0.26619354635477066,0.06576790660619736,0.5000014305114746,0.5000019073486328,0.20809555053710938,0.791907787322998,0.331961452960968,0.0,0.5000028610229492,0.5000009536743164,0.24922847747802734,0.7507753372192383,0.15287405252456665,0.5,0.5000009536743164,0.13260269165039062,0.8673982620239258
motorcycle . Expressionism,motorcycle,Expressionism,339,False,0.6,0.0504696320858784,0.049376358452718705,0.3095722198486328,0.26766014099121094,0.02463674545288086,0.5525956153869629,0.0998459905385971,0.0,0.4710559844970703,0.06426429748535156,0.04859733581542969,0.4867229461669922,0.0,0.1480884552001953,0.06426429748535156,0.0,0.21235275268554688
motorcycle . Expressionism,motorcycle,Expressionism,339,True,0.6,0.16899989545345306,0.0615006685256958,0.40000057220458984,0.40000104904174805,0.1137552261352539,0.686246395111084,0.23050056397914886,0.0,0.40000057220458984,0.40000152587890625,0.1498584747314453,0.6501436233520508,0.07472960650920868,0.40000057220458984,0.40000152587890625,0.055626869201660156,0.7443752288818359
motorcycle . Expressionism,motorcycle,Expressionism,339,False,0.7,0.03074638731777668,0.03074638731777668,0.12175464630126953,0.10619068145751953,0.006151676177978516,0.22179365158081055,0.06149277463555336,0.0,0.17857074737548828,0.03381061553955078,0.012303352355957031,0.20007801055908203,0.0,0.06493854522705078,0.03381061553955078,0.0,0.09874916076660156
motorcycle . Expressionism,motorcycle,Expressionism,339,True,0.7,0.09509789943695068,0.06308847665786743,0.3000006675720215,0.3000020980834961,0.05027961730957031,0.5497231483459473,0.15818637609481812,0.0,0.3000011444091797,0.3000030517578125,0.08194923400878906,0.5180549621582031,0.03474880009889603,0.3000001907348633,0.3000030517578125,0.02014923095703125,0.5798540115356445
motorcycle . Expressionism,motorcycle,Expressionism,339,False,0.8,0.007398524787276983,0.007398524787276983,0.025687217712402344,0.021387100219726562,0.00031185150146484375,0.04676246643066406,0.014797049574553967,0.0,0.0303192138671875,0.012454986572265625,0.0006237030029296875,0.04215049743652344,0.0,0.021055221557617188,0.012454986572265625,0.0,0.03351020812988281
motorcycle . Expressionism,motorcycle,Expressionism,339,True,0.8,0.06226272799540311,0.06021531007718295,0.20000123977661133,0.20000123977661133,0.022231578826904297,0.37777090072631836,0.12247803807258606,0.0,0.20000171661376953,0.20000076293945312,0.04364585876464844,0.3563566207885742,0.011888908222317696,0.20000076293945312,0.20000076293945312,0.00469970703125,0.39530181884765625
motorcycle . Expressionism,motorcycle,Expressionism,339,False,0.9,0.0,0.0,0.0044040679931640625,0.0031576156616210938,0.0,0.007561683654785156,0.0,0.0,0.0036554336547851562,0.0026597976684570312,0.0,0.0063152313232421875,0.0,0.005152702331542969,0.0026597976684570312,0.0,0.0078125
motorcycle . Expressionism,motorcycle,Expressionism,339,True,0.9,0.03589480370283127,0.03589480370283127,0.10000085830688477,0.10000038146972656,0.006698131561279297,0.19330310821533203,0.07178960740566254,0.0,0.10000038146972656,0.10000038146972656,0.013396263122558594,0.18660449981689453,0.0,0.10000133514404297,0.10000038146972656,0.0,0.20000171661376953
airplane . Abstract Expressionism,airplane,Abstract Expressionism,340,False,0.1,0.9925460815429688,0.002803802490234375,0.9948711395263672,0.9976749420166016,0.9925460815429688,1.0,0.9953498840332031,0.0,0.9979190826416016,0.9974308013916016,0.9953498840332031,1.0,0.9892539978027344,0.9918231964111328,0.9974308013916016,0.9892539978027344,1.0
airplane . Abstract Expressionism,airplane,Abstract Expressionism,340,True,0.1,0.8791621327400208,0.07779884338378906,0.8999996185302734,0.8999996185302734,0.8404812812805176,0.9595179557800293,0.9569609761238098,0.0,0.8999996185302734,0.8999996185302734,0.8802061080932617,0.9197931289672852,0.7999992370605469,0.8999996185302734,0.8999996185302734,0.7999992370605469,1.0
airplane . Abstract Expressionism,airplane,Abstract Expressionism,340,False,0.2,0.9234041273593903,0.0656065046787262,0.928898811340332,0.9898276329040527,0.9210782051086426,0.9976482391357422,0.9890106320381165,0.0,0.9935474395751953,0.9861078262329102,0.9843587875366211,0.9952964782714844,0.8503580093383789,0.8642501831054688,0.9861078262329102,0.8503580093383789,1.0
airplane . Abstract Expressionism,airplane,Abstract Expressionism,340,True,0.2,0.7437567710876465,0.1361427903175354,0.8000001907348633,0.8000001907348633,0.6768136024475098,0.9231867790222168,0.8798995614051819,0.0,0.8000001907348633,0.8000001907348633,0.7488908767700195,0.851109504699707,0.6016530990600586,0.8000001907348633,0.8000001907348633,0.6010322570800781,0.9989681243896484
airplane . Abstract Expressionism,airplane,Abstract Expressionism,340,False,0.3,0.7089690119028091,0.262832447886467,0.723024845123291,0.969818115234375,0.7010293006896973,0.9918136596679688,0.9718014597892761,0.0,0.9815683364868164,0.9580678939819336,0.9559488296508789,0.9836874008178711,0.4225492477416992,0.4644813537597656,0.9580678939819336,0.4225492477416992,1.0
airplane . Abstract Expressionism,airplane,Abstract Expressionism,340,True,0.3,0.5848515629768372,0.16487371921539307,0.7000017166137695,0.7000012397766113,0.5069727897644043,0.8930301666259766,0.7497252821922302,0.0,0.7000017166137695,0.7000007629394531,0.5998754501342773,0.8001270294189453,0.4163531959056854,0.7000017166137695,0.7000007629394531,0.4115467071533203,0.9884557723999023
airplane . Abstract Expressionism,airplane,Abstract Expressionism,340,False,0.4,0.5486551746726036,0.3983517661690712,0.5749635696411133,0.9303493499755859,0.5276408195495605,0.9776721000671387,0.9470069408416748,0.0,0.9506101608276367,0.9100885391235352,0.9050273895263672,0.9556713104248047,0.109405517578125,0.19931697845458984,0.9100885391235352,0.109405517578125,1.0
airplane . Abstract Expressionism,airplane,Abstract Expressionism,340,True,0.4,0.44197674095630646,0.18578658998012543,0.6000008583068848,0.6000003814697266,0.3537616729736328,0.8462395668029785,0.6277633309364319,0.0,0.6000003814697266,0.6000003814697266,0.46279239654541016,0.737208366394043,0.2699908912181854,0.600001335144043,0.6000003814697266,0.2551116943359375,0.944890022277832
airplane . Abstract Expressionism,airplane,Abstract Expressionism,340,False,0.5,0.4979474041610956,0.45283775590360165,0.5210866928100586,0.8846778869628906,0.4536709785461426,0.9520936012268066,0.9507851600646973,0.0,0.9001588821411133,0.869196891784668,0.8623590469360352,0.9069967269897461,0.015731241554021835,0.1420145034790039,0.869196891784668,0.015661239624023438,0.9955501556396484
airplane . Abstract Expressionism,airplane,Abstract Expressionism,340,True,0.5,0.32361044734716415,0.1853758469223976,0.5000004768371582,0.500002384185791,0.22937583923339844,0.7706270217895508,0.5089862942695618,0.0,0.5000009536743164,0.5000038146972656,0.33730506896972656,0.6626996994018555,0.16601522266864777,0.5,0.5000038146972656,0.1423788070678711,0.8576250076293945
airplane . Abstract Expressionism,airplane,Abstract Expressionism,340,False,0.6,0.46121037704870105,0.4582933713681996,0.47019386291503906,0.8333740234375,0.40058040618896484,0.9029874801635742,0.9195037484169006,0.0,0.8280220031738281,0.8387260437011719,0.7984256744384766,0.8683223724365234,4.010877546534175e-06,0.11236572265625,0.8387260437011719,3.814697265625e-06,0.9510879516601562
airplane . Abstract Expressionism,airplane,Abstract Expressionism,340,True,0.6,0.22826343588531017,0.16960627026855946,0.40000104904174805,0.40000104904174805,0.13601350784301758,0.6639885902404785,0.39786970615386963,0.0,0.40000057220458984,0.40000152587890625,0.22770118713378906,0.572300910949707,0.08561718463897705,0.40000152587890625,0.40000152587890625,0.06309223175048828,0.7369108200073242
airplane . Abstract Expressionism,airplane,Abstract Expressionism,340,False,0.7,0.3473219573497772,0.3473219573497772,0.33234167098999023,0.6893234252929688,0.28255748748779297,0.739107608795166,0.6946439146995544,0.0,0.5902004241943359,0.7884464263916016,0.5651149749755859,0.8135318756103516,0.0,0.07448291778564453,0.7884464263916016,0.0,0.8629293441772461
airplane . Abstract Expressionism,airplane,Abstract Expressionism,340,True,0.7,0.15708029875531793,0.14215191593393683,0.3000006675720215,0.3000011444091797,0.07350730895996094,0.5264945030212402,0.29923221468925476,0.0,0.3000011444091797,0.3000011444091797,0.13818931579589844,0.46181297302246094,0.0319349430501461,0.3000001907348633,0.3000011444091797,0.018568038940429688,0.5814332962036133
airplane . Abstract Expressionism,airplane,Abstract Expressionism,340,False,0.8,0.12946607172489166,0.12946607172489166,0.11503744125366211,0.38558530807495117,0.07930564880371094,0.42131710052490234,0.2589321434497833,0.0,0.1989297866821289,0.5722408294677734,0.15861129760742188,0.6125593185424805,0.0,0.031145095825195312,0.5722408294677734,0.0,0.6033859252929688
airplane . Abstract Expressionism,airplane,Abstract Expressionism,340,True,0.8,0.10100378087372519,0.10040260860114358,0.20000123977661133,0.20000219345092773,0.03364896774291992,0.36635446548461914,0.20140638947486877,0.0,0.20000171661376953,0.20000267028808594,0.06705760955810547,0.33294677734375,0.002270098775625229,0.20000076293945312,0.20000267028808594,0.0009059906005859375,0.3990974426269531
airplane . Abstract Expressionism,airplane,Abstract Expressionism,340,False,0.9,0.007770774886012077,0.007770774886012077,0.012740612030029297,0.038262367248535156,0.0005855560302734375,0.050417423248291016,0.015541549772024155,0.0,0.017851829528808594,0.05867290496826172,0.001171112060546875,0.07535362243652344,0.0,0.00762939453125,0.05867290496826172,0.0,0.06630229949951172
airplane . Abstract Expressionism,airplane,Abstract Expressionism,340,True,0.9,0.05082524195313454,0.05082524195313454,0.10000181198120117,0.10000181198120117,0.009227275848388672,0.19077634811401367,0.10165048390626907,0.0,0.10000324249267578,0.10000038146972656,0.018454551696777344,0.181549072265625,0.0,0.10000038146972656,0.10000038146972656,0.0,0.20000076293945312
airplane . Action painting,airplane,Action painting,341,False,0.1,0.9855880737304688,0.0061473846435546875,0.9958677291870117,0.989720344543457,0.9855880737304688,1.0,0.9794406890869141,0.0,0.99969482421875,0.9797458648681641,0.9794406890869141,1.0,0.9717864990234375,0.9920406341552734,0.9797458648681641,0.9717864990234375,1.0
airplane . Action painting,airplane,Action painting,341,True,0.1,0.8408093750476837,0.018408387899398804,0.9000000953674316,0.9000000953674316,0.8220715522766113,0.977928638458252,0.8592177629470825,0.0,0.9000005722045898,0.8999996185302734,0.8318510055541992,0.9681491851806641,0.7999992370605469,0.8999996185302734,0.8999996185302734,0.7999992370605469,1.0
airplane . Action painting,airplane,Action painting,341,False,0.2,0.9041638374328613,0.03868532180786133,0.9714245796203613,0.9327392578125,0.9041638374328613,1.0,0.865478515625,0.0,0.999323844909668,0.866154670715332,0.865478515625,1.0,0.8096799850463867,0.9435253143310547,0.866154670715332,0.8096799850463867,1.0
airplane . Action painting,airplane,Action painting,341,True,0.2,0.7190612554550171,0.06479674577713013,0.8000001907348633,0.8000001907348633,0.6679353713989258,0.9320650100708008,0.7838580012321472,0.0,0.8000001907348633,0.8000001907348633,0.7030677795410156,0.8969326019287109,0.6000003814697266,0.8000001907348633,0.8000001907348633,0.6000003814697266,1.0
airplane . Action painting,airplane,Action painting,341,False,0.3,0.7093234658241272,0.0055612921714782715,0.8504471778869629,0.8574423789978027,0.7087311744689941,0.9991583824157715,0.7148847579956055,0.0,0.998138427734375,0.7167463302612305,0.7148847579956055,1.0,0.41993558406829834,0.7027559280395508,0.7167463302612305,0.41980743408203125,0.99969482421875
airplane . Action painting,airplane,Action painting,341,True,0.3,0.5948838591575623,0.10090959072113037,0.6999998092651367,0.6999998092651367,0.5186648368835449,0.8813347816467285,0.6957934498786926,0.0,0.6999998092651367,0.6999998092651367,0.574427604675293,0.8255720138549805,0.40084394812583923,0.6999998092651367,0.6999998092651367,0.4006023406982422,0.9993972778320312
airplane . Action painting,airplane,Action painting,341,False,0.4,0.4786361902952194,0.12008984386920929,0.6760678291320801,0.7982721328735352,0.47738170623779297,0.9969582557678223,0.5987260341644287,0.0,0.9939165115356445,0.6026277542114258,0.5979089736938477,0.9986352920532227,0.04136107116937637,0.3582191467285156,0.6026277542114258,0.038163185119628906,0.9226837158203125
airplane . Action painting,airplane,Action painting,341,True,0.4,0.4551651030778885,0.10711739957332611,0.6000003814697266,0.6000003814697266,0.37085866928100586,0.8291420936584473,0.5622825026512146,0.0,0.6000003814697266,0.6000003814697266,0.43189334869384766,0.7681074142456055,0.22599798440933228,0.6000003814697266,0.6000003814697266,0.2212057113647461,0.978795051574707
airplane . Action painting,airplane,Action painting,341,False,0.5,0.29211703687906265,0.09229030460119247,0.5937161445617676,0.6639194488525391,0.283231258392334,0.9744043350219727,0.3844073414802551,0.0,0.9491605758666992,0.3786783218383789,0.3687000274658203,0.9591388702392578,0.005822685547173023,0.23827171325683594,0.3786783218383789,0.0035715103149414062,0.6133785247802734
airplane . Action painting,airplane,Action painting,341,True,0.5,0.3236592933535576,0.10380924493074417,0.5000004768371582,0.5000004768371582,0.23984336853027344,0.760157585144043,0.42746853828430176,0.0,0.5000009536743164,0.5,0.29945945739746094,0.7005414962768555,0.09819232672452927,0.5,0.5,0.08941268920898438,0.9105873107910156
airplane . Action painting,airplane,Action painting,341,False,0.6,0.09133497253060341,0.018296200782060623,0.5166401863098145,0.5045466423034668,0.08501529693603516,0.9361715316772461,0.10963117331266403,0.0,0.8856935501098633,0.12339973449707031,0.09969806671142578,0.9093952178955078,0.0,0.14758682250976562,0.12339973449707031,0.0,0.27098655700683594
airplane . Action painting,airplane,Action painting,341,True,0.6,0.20568975806236267,0.09367501735687256,0.40000200271606445,0.40000247955322266,0.13245058059692383,0.6675539016723633,0.29936477541923523,0.0,0.40000343322753906,0.40000152587890625,0.18431568145751953,0.6156892776489258,0.029911601915955544,0.40000057220458984,0.40000152587890625,0.02323436737060547,0.7767677307128906
airplane . Action painting,airplane,Action painting,341,False,0.7,0.009265465821954422,0.00899339265015442,0.38918447494506836,0.3831939697265625,0.006977081298828125,0.7654013633728027,0.01825885847210884,0.0,0.7197322845458984,0.04665565490722656,0.013742446899414062,0.7526454925537109,0.0,0.05863666534423828,0.04665565490722656,0.0,0.10529232025146484
airplane . Action painting,airplane,Action painting,341,True,0.7,0.10941922664642334,0.07450878620147705,0.3000020980834961,0.3000020980834961,0.05672645568847656,0.5432777404785156,0.1839280128479004,0.0,0.3000040054321289,0.3000001907348633,0.09321308135986328,0.5067911148071289,0.009707958437502384,0.3000001907348633,0.3000001907348633,0.005768775939941406,0.5942316055297852
airplane . Action painting,airplane,Action painting,341,False,0.8,2.9606582756969146e-05,2.9606582756969146e-05,0.1790914535522461,0.17717409133911133,1.049041748046875e-05,0.35625505447387695,5.921316551393829e-05,0.0,0.34222412109375,0.012124061584472656,2.09808349609375e-05,0.3543272018432617,0.0,0.015958786010742188,0.012124061584472656,0.0,0.028082847595214844
airplane . Action painting,airplane,Action painting,341,True,0.8,0.04414217290468514,0.03815084579400718,0.20000171661376953,0.20000171661376953,0.01639842987060547,0.3836050033569336,0.08229301869869232,0.0,0.20000171661376953,0.20000171661376953,0.030414581298828125,0.36958885192871094,0.000899638922419399,0.20000171661376953,0.20000171661376953,0.00035953521728515625,0.3996438980102539
